timestamp,elapsed_s,raw,voltage
2025-12-02T11:24:23.941295,19.639,664,3.245
2025-12-02T11:24:23.973387,19.671,661,3.236
2025-12-02T11:24:24.025894,19.724,661,3.236
2025-12-02T11:24:24.057688,19.756,661,3.236
2025-12-02T11:24:24.104668,19.803,663,3.240
2025-12-02T11:24:24.137122,19.835,661,3.236
2025-12-02T11:24:24.169143,19.867,661,3.236
2025-12-02T11:24:24.205186,19.903,660,3.231
2025-12-02T11:24:24.241585,19.940,660,3.231
2025-12-02T11:24:24.273458,19.971,660,3.231
2025-12-02T11:24:24.305293,20.003,660,3.226
2025-12-02T11:24:24.343223,20.041,660,3.231
2025-12-02T11:24:24.376216,20.074,660,3.231
2025-12-02T11:24:24.406734,20.105,660,3.226
2025-12-02T11:24:24.438187,20.136,660,3.226
2025-12-02T11:24:24.471306,20.169,660,3.231
2025-12-02T11:24:24.503611,20.202,663,3.240
2025-12-02T11:24:24.535128,20.233,664,3.250
2025-12-02T11:24:24.566427,20.264,665,3.255
2025-12-02T11:24:24.597804,20.296,666,3.260
2025-12-02T11:24:24.631818,20.330,665,3.255
2025-12-02T11:24:24.665664,20.364,664,3.250
2025-12-02T11:24:24.698556,20.397,664,3.245
2025-12-02T11:24:24.729656,20.428,664,3.245
2025-12-02T11:24:24.769055,20.467,663,3.240
2025-12-02T11:24:24.805168,20.503,663,3.240
2025-12-02T11:24:24.837151,20.535,663,3.240
2025-12-02T11:24:24.874574,20.573,661,3.236
2025-12-02T11:24:24.906144,20.604,660,3.231
2025-12-02T11:24:24.945111,20.643,660,3.231
2025-12-02T11:24:24.975259,20.673,660,3.231
2025-12-02T11:24:25.015412,20.713,660,3.226
2025-12-02T11:24:25.048675,20.747,660,3.226
2025-12-02T11:24:25.083705,20.782,660,3.226
2025-12-02T11:24:25.121078,20.819,660,3.226
2025-12-02T11:24:25.156871,20.855,660,3.226
2025-12-02T11:24:25.196593,20.895,660,3.226
2025-12-02T11:24:25.229609,20.928,663,3.240
2025-12-02T11:24:25.263724,20.962,664,3.245
2025-12-02T11:24:25.296461,20.994,665,3.255
2025-12-02T11:24:25.327558,21.026,666,3.260
2025-12-02T11:24:25.358861,21.057,665,3.255
2025-12-02T11:24:25.395042,21.093,664,3.250
2025-12-02T11:24:25.425593,21.124,664,3.245
2025-12-02T11:24:25.458682,21.157,664,3.245
2025-12-02T11:24:25.493181,21.191,663,3.240
2025-12-02T11:24:25.525864,21.224,663,3.240
2025-12-02T11:24:25.559475,21.257,661,3.236
2025-12-02T11:24:25.598924,21.297,661,3.236
2025-12-02T11:24:25.634099,21.332,660,3.231
2025-12-02T11:24:25.670740,21.369,660,3.231
2025-12-02T11:24:25.704855,21.403,660,3.226
2025-12-02T11:24:25.746769,21.445,660,3.226
2025-12-02T11:24:25.779478,21.477,660,3.226
2025-12-02T11:24:25.811251,21.509,660,3.226
2025-12-02T11:24:25.899630,21.598,660,3.226
2025-12-02T11:24:25.930284,21.628,660,3.231
2025-12-02T11:24:25.961508,21.660,664,3.245
2025-12-02T11:24:25.993652,21.692,664,3.250
2025-12-02T11:24:26.024271,21.722,665,3.255
2025-12-02T11:24:26.063271,21.761,665,3.255
2025-12-02T11:24:26.095030,21.793,665,3.255
2025-12-02T11:24:26.143532,21.842,664,3.250
2025-12-02T11:24:26.174507,21.873,664,3.250
2025-12-02T11:24:26.223312,21.921,664,3.245
2025-12-02T11:24:26.255389,21.953,664,3.250
2025-12-02T11:24:26.285285,21.983,664,3.245
2025-12-02T11:24:26.318503,22.017,664,3.245
2025-12-02T11:24:26.365364,22.063,664,3.245
2025-12-02T11:24:26.397075,22.095,663,3.240
2025-12-02T11:24:26.429168,22.127,663,3.240
2025-12-02T11:24:26.460790,22.159,661,3.236
2025-12-02T11:24:26.493388,22.191,661,3.236
2025-12-02T11:24:26.524428,22.222,661,3.236
2025-12-02T11:24:26.557078,22.255,661,3.236
2025-12-02T11:24:26.587371,22.285,661,3.236
2025-12-02T11:24:26.619108,22.317,661,3.236
2025-12-02T11:24:26.649191,22.347,663,3.240
2025-12-02T11:24:26.682721,22.381,664,3.245
2025-12-02T11:24:26.713678,22.412,664,3.250
2025-12-02T11:24:26.743431,22.441,665,3.255
2025-12-02T11:24:26.774284,22.472,665,3.255
2025-12-02T11:24:26.809472,22.507,665,3.255
2025-12-02T11:24:26.841424,22.539,664,3.250
2025-12-02T11:24:26.871468,22.569,666,3.260
2025-12-02T11:24:26.904261,22.602,669,3.270
2025-12-02T11:24:26.935947,22.634,673,3.290
2025-12-02T11:24:26.967244,22.665,674,3.299
2025-12-02T11:24:26.999362,22.697,674,3.299
2025-12-02T11:24:27.032566,22.731,673,3.294
2025-12-02T11:24:27.079755,22.778,672,3.285
2025-12-02T11:24:27.111350,22.809,670,3.280
2025-12-02T11:24:27.142656,22.841,668,3.265
2025-12-02T11:24:27.173659,22.872,666,3.260
2025-12-02T11:24:27.206505,22.905,666,3.260
2025-12-02T11:24:27.238654,22.937,665,3.255
2025-12-02T11:24:27.270661,22.969,664,3.250
2025-12-02T11:24:27.317114,23.015,664,3.250
2025-12-02T11:24:27.352987,23.051,664,3.250
2025-12-02T11:24:27.402064,23.100,668,3.265
2025-12-02T11:24:27.433391,23.131,669,3.270
2025-12-02T11:24:27.464590,23.163,669,3.270
2025-12-02T11:24:27.495620,23.194,669,3.270
2025-12-02T11:24:27.528562,23.227,668,3.265
2025-12-02T11:24:27.561619,23.260,666,3.260
2025-12-02T11:24:27.594833,23.293,666,3.260
2025-12-02T11:24:27.632191,23.330,666,3.260
2025-12-02T11:24:27.667646,23.366,666,3.260
2025-12-02T11:24:27.702295,23.400,666,3.260
2025-12-02T11:24:27.735520,23.434,666,3.260
2025-12-02T11:24:27.772639,23.471,665,3.255
2025-12-02T11:24:27.807852,23.506,665,3.255
2025-12-02T11:24:27.846294,23.544,664,3.250
2025-12-02T11:24:27.877586,23.576,664,3.250
2025-12-02T11:24:27.909926,23.608,664,3.245
2025-12-02T11:24:27.935457,23.633,664,3.245
2025-12-02T11:24:27.990929,23.689,664,3.245
2025-12-02T11:24:28.023028,23.721,664,3.245
2025-12-02T11:24:28.056204,23.754,664,3.250
2025-12-02T11:24:28.089726,23.788,665,3.255
2025-12-02T11:24:28.124002,23.822,666,3.260
2025-12-02T11:24:28.159639,23.858,668,3.265
2025-12-02T11:24:28.195312,23.893,666,3.260
2025-12-02T11:24:28.228955,23.927,666,3.260
2025-12-02T11:24:28.260085,23.958,665,3.255
2025-12-02T11:24:28.293541,23.992,664,3.250
2025-12-02T11:24:28.323679,24.022,664,3.245
2025-12-02T11:24:28.358261,24.056,664,3.245
2025-12-02T11:24:28.389760,24.088,664,3.245
2025-12-02T11:24:28.421852,24.120,664,3.245
2025-12-02T11:24:28.451588,24.150,663,3.240
2025-12-02T11:24:28.485639,24.182,663,3.240
2025-12-02T11:24:28.519202,24.217,663,3.240
2025-12-02T11:24:28.561146,24.259,661,3.236
2025-12-02T11:24:28.645288,24.343,660,3.231
2025-12-02T11:24:28.688181,24.386,660,3.231
2025-12-02T11:24:28.719708,24.418,661,3.236
2025-12-02T11:24:28.751448,24.449,663,3.240
2025-12-02T11:24:28.784196,24.482,664,3.245
2025-12-02T11:24:28.821337,24.519,664,3.250
2025-12-02T11:24:28.853330,24.551,664,3.250
2025-12-02T11:24:28.884768,24.583,664,3.250
2025-12-02T11:24:28.923323,24.621,664,3.245
2025-12-02T11:24:28.954437,24.652,663,3.240
2025-12-02T11:24:28.991312,24.689,663,3.240
2025-12-02T11:24:29.023727,24.722,661,3.236
2025-12-02T11:24:29.056429,24.754,661,3.236
2025-12-02T11:24:29.089908,24.788,661,3.236
2025-12-02T11:24:29.126890,24.825,660,3.231
2025-12-02T11:24:29.159715,24.858,660,3.231
2025-12-02T11:24:29.189823,24.888,660,3.231
2025-12-02T11:24:29.223386,24.921,660,3.231
2025-12-02T11:24:29.257017,24.955,660,3.231
2025-12-02T11:24:29.299559,24.998,660,3.226
2025-12-02T11:24:29.347783,25.045,660,3.226
2025-12-02T11:24:29.378393,25.076,660,3.231
2025-12-02T11:24:29.415729,25.114,663,3.240
2025-12-02T11:24:29.446790,25.145,663,3.240
2025-12-02T11:24:29.478746,25.177,663,3.240
2025-12-02T11:24:29.509677,25.208,663,3.240
2025-12-02T11:24:29.557313,25.255,660,3.231
2025-12-02T11:24:29.591244,25.289,657,3.216
2025-12-02T11:24:29.623702,25.322,655,3.201
2025-12-02T11:24:29.656323,25.354,655,3.201
2025-12-02T11:24:29.688419,25.386,654,3.196
2025-12-02T11:24:29.723757,25.422,654,3.196
2025-12-02T11:24:29.759359,25.457,654,3.196
2025-12-02T11:24:29.791268,25.489,652,3.192
2025-12-02T11:24:29.823965,25.522,652,3.192
2025-12-02T11:24:29.856736,25.555,651,3.186
2025-12-02T11:24:29.904851,25.603,647,3.167
2025-12-02T11:24:29.939357,25.637,641,3.133
2025-12-02T11:24:29.971235,25.669,629,3.075
2025-12-02T11:24:30.003209,25.701,623,3.045
2025-12-02T11:24:30.034665,25.733,624,3.054
2025-12-02T11:24:30.081650,25.780,628,3.070
2025-12-02T11:24:30.113284,25.811,628,3.070
2025-12-02T11:24:30.144821,25.843,623,3.045
2025-12-02T11:24:30.176730,25.875,616,3.015
2025-12-02T11:24:30.208329,25.906,615,3.006
2025-12-02T11:24:30.243485,25.941,614,3.001
2025-12-02T11:24:30.274665,25.973,614,3.001
2025-12-02T11:24:30.306108,26.004,614,3.001
2025-12-02T11:24:30.342403,26.040,615,3.006
2025-12-02T11:24:30.373602,26.072,616,3.015
2025-12-02T11:24:30.404857,26.103,617,3.020
2025-12-02T11:24:30.435484,26.133,617,3.020
2025-12-02T11:24:30.467225,26.165,617,3.020
2025-12-02T11:24:30.508736,26.207,617,3.020
2025-12-02T11:24:30.543864,26.242,617,3.020
2025-12-02T11:24:30.580113,26.278,621,3.040
2025-12-02T11:24:30.615416,26.313,629,3.079
2025-12-02T11:24:30.647086,26.345,621,3.040
2025-12-02T11:24:30.678842,26.377,619,3.026
2025-12-02T11:24:30.715847,26.414,607,2.967
2025-12-02T11:24:30.747713,26.446,593,2.903
2025-12-02T11:24:30.795140,26.493,593,2.903
2025-12-02T11:24:30.826636,26.525,593,2.898
2025-12-02T11:24:30.858838,26.557,623,3.045
2025-12-02T11:24:30.890884,26.589,712,3.480
2025-12-02T11:24:30.937056,26.635,875,4.281
2025-12-02T11:24:30.968872,26.667,986,4.824
2025-12-02T11:24:30.999710,26.698,993,4.854
2025-12-02T11:24:31.037198,26.735,993,4.854
2025-12-02T11:24:31.069711,26.768,993,4.854
2025-12-02T11:24:31.100380,26.798,993,4.854
2025-12-02T11:24:31.131847,26.830,993,4.854
2025-12-02T11:24:31.164237,26.862,993,4.854
2025-12-02T11:24:31.195460,26.893,993,4.854
2025-12-02T11:24:31.227267,26.925,993,4.854
2025-12-02T11:24:31.260675,26.959,993,4.854
2025-12-02T11:24:31.292004,26.990,993,4.854
2025-12-02T11:24:31.325083,27.023,993,4.854
2025-12-02T11:24:31.355418,27.053,993,4.854
2025-12-02T11:24:31.386989,27.085,993,4.854
2025-12-02T11:24:31.419631,27.118,993,4.854
2025-12-02T11:24:31.450236,27.148,993,4.854
2025-12-02T11:24:31.486348,27.184,993,4.854
2025-12-02T11:24:31.534009,27.232,992,4.848
2025-12-02T11:24:31.565489,27.264,990,4.843
2025-12-02T11:24:31.598457,27.296,988,4.829
2025-12-02T11:24:31.634927,27.333,976,4.771
2025-12-02T11:24:31.666930,27.365,936,4.575
2025-12-02T11:24:31.713358,27.411,919,4.497
2025-12-02T11:24:31.745895,27.444,949,4.643
2025-12-02T11:24:31.776652,27.475,984,4.809
2025-12-02T11:24:31.807588,27.506,993,4.854
2025-12-02T11:24:31.842821,27.541,993,4.854
2025-12-02T11:24:31.875809,27.574,993,4.854
2025-12-02T11:24:31.907402,27.605,993,4.854
2025-12-02T11:24:31.938156,27.636,993,4.854
2025-12-02T11:24:31.974292,27.672,993,4.854
2025-12-02T11:24:32.006133,27.704,993,4.854
2025-12-02T11:24:32.039270,27.737,993,4.854
2025-12-02T11:24:32.085418,27.783,989,4.838
2025-12-02T11:24:32.117185,27.815,989,4.838
2025-12-02T11:24:32.148567,27.847,989,4.838
2025-12-02T11:24:32.179736,27.878,989,4.834
2025-12-02T11:24:32.212538,27.911,989,4.838
2025-12-02T11:24:32.259800,27.958,994,4.859
2025-12-02T11:24:32.291421,27.989,992,4.848
2025-12-02T11:24:32.323407,28.021,891,4.355
2025-12-02T11:24:32.354748,28.053,216,1.060
2025-12-02T11:24:32.391428,28.089,0,0.000
2025-12-02T11:24:32.423420,28.121,0,0.000
2025-12-02T11:24:32.455110,28.153,0,0.000
2025-12-02T11:24:32.501566,28.200,0,0.000
2025-12-02T11:24:32.532938,28.231,0,0.000
2025-12-02T11:24:32.564413,28.262,0,0.000
2025-12-02T11:24:32.596664,28.295,0,0.000
2025-12-02T11:24:32.627372,28.325,0,0.000
2025-12-02T11:24:32.660294,28.358,0,0.000
2025-12-02T11:24:32.692802,28.391,0,0.000
2025-12-02T11:24:32.730299,28.428,0,0.000
2025-12-02T11:24:32.777578,28.476,0,0.000
2025-12-02T11:24:32.809906,28.508,0,0.000
2025-12-02T11:24:32.841927,28.540,0,0.000
2025-12-02T11:24:32.873440,28.571,0,0.000
2025-12-02T11:24:32.905132,28.603,0,0.000
2025-12-02T11:24:32.938174,28.636,0,0.000
2025-12-02T11:24:32.969311,28.667,0,0.000
2025-12-02T11:24:33.005284,28.703,0,0.000
2025-12-02T11:24:33.051966,28.750,0,0.000
2025-12-02T11:24:33.083666,28.782,0,0.000
2025-12-02T11:24:33.115535,28.814,0,0.000
2025-12-02T11:24:33.148417,28.846,0,0.000
2025-12-02T11:24:33.179265,28.877,0,0.000
2025-12-02T11:24:33.217535,28.916,0,0.000
2025-12-02T11:24:33.249460,28.947,51,0.249
2025-12-02T11:24:33.282646,28.981,98,0.479
2025-12-02T11:24:33.314097,29.012,287,1.407
2025-12-02T11:24:33.363451,29.059,344,1.686
2025-12-02T11:24:33.393462,29.091,497,2.434
2025-12-02T11:24:33.425202,29.123,553,2.708
2025-12-02T11:24:33.459823,29.158,568,2.781
2025-12-02T11:24:33.507283,29.205,595,2.913
2025-12-02T11:24:33.539537,29.238,602,2.947
2025-12-02T11:24:33.571566,29.270,580,2.835
2025-12-02T11:24:33.604860,29.303,563,2.756
2025-12-02T11:24:33.634858,29.333,525,2.566
2025-12-02T11:24:33.665877,29.364,510,2.498
2025-12-02T11:24:33.713707,29.412,485,2.371
2025-12-02T11:24:33.761064,29.459,468,2.288
2025-12-02T11:24:33.793655,29.492,466,2.283
2025-12-02T11:24:33.825109,29.523,472,2.307
2025-12-02T11:24:33.856467,29.554,485,2.371
2025-12-02T11:24:33.889036,29.587,494,2.414
2025-12-02T11:24:33.935853,29.634,518,2.536
2025-12-02T11:24:33.968884,29.667,527,2.580
2025-12-02T11:24:33.999187,29.697,552,2.698
2025-12-02T11:24:34.036423,29.734,571,2.791
2025-12-02T11:24:34.068270,29.766,584,2.854
2025-12-02T11:24:34.101774,29.800,592,2.893
2025-12-02T11:24:34.132882,29.831,593,2.898
2025-12-02T11:24:34.164468,29.862,594,2.908
2025-12-02T11:24:34.198552,29.897,594,2.908
2025-12-02T11:24:34.233844,29.932,595,2.913
2025-12-02T11:24:34.266943,29.965,598,2.923
2025-12-02T11:24:34.298707,29.997,598,2.928
2025-12-02T11:24:34.333495,30.032,602,2.947
2025-12-02T11:24:34.365131,30.063,605,2.957
2025-12-02T11:24:34.396693,30.095,607,2.972
2025-12-02T11:24:34.428394,30.126,608,2.977
2025-12-02T11:24:34.464548,30.163,610,2.982
2025-12-02T11:24:34.498088,30.196,611,2.991
2025-12-02T11:24:34.545439,30.243,615,3.006
2025-12-02T11:24:34.577435,30.275,616,3.011
2025-12-02T11:24:34.612036,30.310,616,3.015
2025-12-02T11:24:34.643876,30.342,620,3.030
2025-12-02T11:24:34.675844,30.374,624,3.050
2025-12-02T11:24:34.707411,30.405,628,3.070
2025-12-02T11:24:34.741218,30.439,635,3.109
2025-12-02T11:24:34.771402,30.469,638,3.119
2025-12-02T11:24:34.804454,30.502,638,3.119
2025-12-02T11:24:34.835270,30.533,638,3.119
2025-12-02T11:24:34.868333,30.566,638,3.119
2025-12-02T11:24:34.909403,30.607,638,3.119
2025-12-02T11:24:34.941415,30.639,638,3.123
2025-12-02T11:24:34.973637,30.672,639,3.128
2025-12-02T11:24:35.024837,30.723,641,3.133
2025-12-02T11:24:35.059839,30.758,641,3.133
2025-12-02T11:24:35.091531,30.790,639,3.128
2025-12-02T11:24:35.124202,30.822,638,3.123
2025-12-02T11:24:35.156744,30.855,638,3.123
2025-12-02T11:24:35.189200,30.887,638,3.123
2025-12-02T11:24:35.223944,30.922,638,3.123
2025-12-02T11:24:35.255795,30.954,639,3.128
2025-12-02T11:24:35.287992,30.986,639,3.128
2025-12-02T11:24:35.320049,31.018,642,3.142
2025-12-02T11:24:35.351971,31.050,643,3.147
2025-12-02T11:24:35.385009,31.083,638,3.119
2025-12-02T11:24:35.417330,31.115,615,3.006
2025-12-02T11:24:35.463935,31.162,595,2.913
2025-12-02T11:24:35.495957,31.194,570,2.786
2025-12-02T11:24:35.527578,31.226,610,2.982
2025-12-02T11:24:35.559747,31.258,682,3.333
2025-12-02T11:24:35.591660,31.290,980,4.790
2025-12-02T11:24:35.624250,31.322,990,4.843
2025-12-02T11:24:35.664558,31.363,988,4.829
2025-12-02T11:24:35.695776,31.394,988,4.829
2025-12-02T11:24:35.727541,31.426,988,4.829
2025-12-02T11:24:35.760990,31.459,992,4.848
2025-12-02T11:24:35.791685,31.490,989,4.838
2025-12-02T11:24:35.823994,31.522,767,3.754
2025-12-02T11:24:35.855484,31.553,625,3.059
2025-12-02T11:24:35.887914,31.586,365,1.784
2025-12-02T11:24:35.932420,31.630,95,0.469
2025-12-02T11:24:35.963903,31.662,0,0.000
2025-12-02T11:24:35.995924,31.694,0,0.000
2025-12-02T11:24:36.029207,31.727,0,0.000
2025-12-02T11:24:36.075373,31.773,0,0.000
2025-12-02T11:24:36.123799,31.822,0,0.000
2025-12-02T11:24:36.165492,31.864,0,0.000
2025-12-02T11:24:36.197085,31.895,0,0.000
2025-12-02T11:24:36.229231,31.927,0,0.000
2025-12-02T11:24:36.264462,31.962,20,0.098
2025-12-02T11:24:36.305988,32.004,104,0.508
2025-12-02T11:24:36.337390,32.035,250,1.222
2025-12-02T11:24:36.369516,32.068,287,1.407
2025-12-02T11:24:36.402873,32.101,349,1.706
2025-12-02T11:24:36.434577,32.133,372,1.823
2025-12-02T11:24:36.465318,32.163,417,2.043
2025-12-02T11:24:36.496641,32.195,452,2.214
2025-12-02T11:24:36.543481,32.241,482,2.356
2025-12-02T11:24:36.576076,32.274,503,2.458
2025-12-02T11:24:36.606889,32.305,512,2.502
2025-12-02T11:24:36.638441,32.336,523,2.561
2025-12-02T11:24:36.669765,32.368,535,2.615
2025-12-02T11:24:36.701489,32.400,535,2.615
2025-12-02T11:24:36.734048,32.432,537,2.630
2025-12-02T11:24:36.766135,32.464,540,2.644
2025-12-02T11:24:36.796853,32.495,540,2.644
2025-12-02T11:24:36.828480,32.526,535,2.615
2025-12-02T11:24:36.865045,32.563,537,2.630
2025-12-02T11:24:36.901442,32.599,540,2.644
2025-12-02T11:24:36.933895,32.632,544,2.659
2025-12-02T11:24:36.966503,32.665,544,2.663
2025-12-02T11:24:36.998580,32.697,549,2.688
2025-12-02T11:24:37.033904,32.732,554,2.712
2025-12-02T11:24:37.066049,32.764,558,2.732
2025-12-02T11:24:37.098164,32.796,559,2.737
2025-12-02T11:24:37.133774,32.832,563,2.756
2025-12-02T11:24:37.180187,32.878,567,2.772
2025-12-02T11:24:37.211992,32.910,567,2.776
2025-12-02T11:24:37.244541,32.943,570,2.786
2025-12-02T11:24:37.275152,32.973,571,2.796
2025-12-02T11:24:37.306946,33.005,574,2.806
2025-12-02T11:24:37.340068,33.038,575,2.811
2025-12-02T11:24:37.385825,33.084,576,2.820
2025-12-02T11:24:37.417366,33.115,577,2.825
2025-12-02T11:24:37.454996,33.153,577,2.825
2025-12-02T11:24:37.489798,33.188,576,2.820
2025-12-02T11:24:37.521597,33.220,577,2.825
2025-12-02T11:24:37.554351,33.252,579,2.830
2025-12-02T11:24:37.601844,33.300,584,2.854
2025-12-02T11:24:37.633559,33.332,584,2.859
2025-12-02T11:24:37.665155,33.363,588,2.874
2025-12-02T11:24:37.699784,33.398,588,2.874
2025-12-02T11:24:37.730064,33.428,589,2.879
2025-12-02T11:24:37.763708,33.462,589,2.883
2025-12-02T11:24:37.795906,33.494,592,2.893
2025-12-02T11:24:37.827507,33.526,592,2.893
2025-12-02T11:24:37.911783,33.610,594,2.908
2025-12-02T11:24:37.944644,33.643,597,2.918
2025-12-02T11:24:37.975475,33.673,605,2.957
2025-12-02T11:24:38.008694,33.707,607,2.972
2025-12-02T11:24:38.093549,33.792,611,2.987
2025-12-02T11:24:38.139532,33.838,611,2.987
2025-12-02T11:24:38.172069,33.870,612,2.996
2025-12-02T11:24:38.204231,33.902,612,2.996
2025-12-02T11:24:38.236038,33.934,616,3.011
2025-12-02T11:24:38.273571,33.972,616,3.015
2025-12-02T11:24:38.308042,34.006,616,3.015
2025-12-02T11:24:38.339784,34.038,617,3.020
2025-12-02T11:24:38.371485,34.069,617,3.020
2025-12-02T11:24:38.402998,34.101,619,3.026
2025-12-02T11:24:38.435122,34.133,619,3.026
2025-12-02T11:24:38.471621,34.170,619,3.026
2025-12-02T11:24:38.503605,34.202,620,3.030
2025-12-02T11:24:38.549979,34.248,621,3.040
2025-12-02T11:24:38.581765,34.280,623,3.045
2025-12-02T11:24:38.629644,34.328,623,3.045
2025-12-02T11:24:38.661264,34.359,623,3.045
2025-12-02T11:24:38.693588,34.392,623,3.045
2025-12-02T11:24:38.724630,34.423,623,3.045
2025-12-02T11:24:38.756000,34.454,621,3.040
2025-12-02T11:24:38.787357,34.485,621,3.040
2025-12-02T11:24:38.819304,34.517,623,3.045
2025-12-02T11:24:38.888582,34.587,623,3.045
2025-12-02T11:24:38.934048,34.632,623,3.045
2025-12-02T11:24:38.967145,34.665,623,3.045
2025-12-02T11:24:39.053825,34.752,624,3.050
2025-12-02T11:24:39.091150,34.789,624,3.054
2025-12-02T11:24:39.123988,34.822,625,3.059
2025-12-02T11:24:39.164284,34.862,626,3.064
2025-12-02T11:24:39.196043,34.894,626,3.064
2025-12-02T11:24:39.233598,34.932,626,3.064
2025-12-02T11:24:39.263972,34.962,625,3.059
2025-12-02T11:24:39.299080,34.997,625,3.059
2025-12-02T11:24:39.338180,35.036,625,3.059
2025-12-02T11:24:39.373615,35.072,626,3.064
2025-12-02T11:24:39.408007,35.106,626,3.064
2025-12-02T11:24:39.443635,35.142,626,3.064
2025-12-02T11:24:39.478118,35.176,626,3.064
2025-12-02T11:24:39.510065,35.208,628,3.070
2025-12-02T11:24:39.541333,35.239,628,3.070
2025-12-02T11:24:39.577602,35.276,628,3.070
2025-12-02T11:24:39.612659,35.311,629,3.075
2025-12-02T11:24:39.647550,35.346,632,3.089
2025-12-02T11:24:39.681169,35.379,633,3.094
2025-12-02T11:24:39.712949,35.411,634,3.104
2025-12-02T11:24:39.745810,35.444,637,3.114
2025-12-02T11:24:39.776922,35.475,638,3.119
2025-12-02T11:24:39.807656,35.506,638,3.119
2025-12-02T11:24:39.839870,35.538,637,3.114
2025-12-02T11:24:39.871786,35.570,637,3.114
2025-12-02T11:24:39.903624,35.602,637,3.114
2025-12-02T11:24:39.937003,35.635,637,3.114
2025-12-02T11:24:39.971624,35.670,637,3.114
2025-12-02T11:24:40.003804,35.702,635,3.109
2025-12-02T11:24:40.041584,35.740,635,3.109
2025-12-02T11:24:40.078029,35.776,634,3.104
2025-12-02T11:24:40.110097,35.808,634,3.104
2025-12-02T11:24:40.154121,35.852,635,3.109
2025-12-02T11:24:40.190005,35.888,635,3.109
2025-12-02T11:24:40.226497,35.925,638,3.119
2025-12-02T11:24:40.259278,35.957,641,3.133
2025-12-02T11:24:40.292521,35.991,642,3.138
2025-12-02T11:24:40.324596,36.023,642,3.142
2025-12-02T11:24:40.360328,36.058,642,3.138
2025-12-02T11:24:40.400166,36.098,642,3.138
2025-12-02T11:24:40.435549,36.134,639,3.128
2025-12-02T11:24:40.467280,36.165,639,3.128
2025-12-02T11:24:40.499030,36.197,639,3.128
2025-12-02T11:24:40.530266,36.228,639,3.128
2025-12-02T11:24:40.561999,36.260,639,3.128
2025-12-02T11:24:40.594394,36.292,639,3.128
2025-12-02T11:24:40.625735,36.324,638,3.123
2025-12-02T11:24:40.657530,36.356,637,3.114
2025-12-02T11:24:40.695884,36.394,635,3.109
2025-12-02T11:24:40.730682,36.429,637,3.114
2025-12-02T11:24:40.765938,36.464,638,3.119
2025-12-02T11:24:40.801603,36.500,638,3.123
2025-12-02T11:24:40.834794,36.533,642,3.138
2025-12-02T11:24:40.865915,36.564,645,3.152
2025-12-02T11:24:40.896568,36.595,646,3.157
2025-12-02T11:24:40.927839,36.626,646,3.157
2025-12-02T11:24:40.959996,36.658,643,3.147
2025-12-02T11:24:40.991841,36.690,643,3.147
2025-12-02T11:24:41.026002,36.724,641,3.133
2025-12-02T11:24:41.061164,36.759,641,3.133
2025-12-02T11:24:41.095886,36.794,639,3.128
2025-12-02T11:24:41.130301,36.828,639,3.128
2025-12-02T11:24:41.166210,36.864,638,3.123
2025-12-02T11:24:41.197853,36.896,638,3.119
2025-12-02T11:24:41.231329,36.928,637,3.114
2025-12-02T11:24:41.261849,36.960,638,3.123
2025-12-02T11:24:41.294431,36.992,638,3.119
2025-12-02T11:24:41.325930,37.024,638,3.119
2025-12-02T11:24:41.357726,37.056,638,3.119
2025-12-02T11:24:41.390933,37.089,638,3.123
2025-12-02T11:24:41.421784,37.120,642,3.138
2025-12-02T11:24:41.454070,37.152,647,3.167
2025-12-02T11:24:41.485533,37.184,647,3.167
2025-12-02T11:24:41.521217,37.219,648,3.172
2025-12-02T11:24:41.553893,37.252,647,3.162
2025-12-02T11:24:41.589395,37.287,647,3.162
2025-12-02T11:24:41.622366,37.320,646,3.157
2025-12-02T11:24:41.657981,37.356,646,3.157
2025-12-02T11:24:41.690041,37.388,646,3.157
2025-12-02T11:24:41.721110,37.419,645,3.152
2025-12-02T11:24:41.752574,37.451,643,3.147
2025-12-02T11:24:41.792809,37.491,641,3.133
2025-12-02T11:24:41.833155,37.531,639,3.128
2025-12-02T11:24:41.885136,37.583,638,3.123
2025-12-02T11:24:41.922187,37.620,638,3.119
2025-12-02T11:24:41.954258,37.652,637,3.114
2025-12-02T11:24:41.986600,37.685,637,3.114
2025-12-02T11:24:42.065943,37.764,642,3.138
2025-12-02T11:24:42.154003,37.852,648,3.172
2025-12-02T11:24:42.236122,37.934,645,3.152
2025-12-02T11:24:42.314004,38.012,642,3.138
2025-12-02T11:24:42.393915,38.092,642,3.142
2025-12-02T11:24:42.467799,38.166,639,3.128
2025-12-02T11:24:42.541727,38.240,638,3.119
2025-12-02T11:24:42.619919,38.318,638,3.119
2025-12-02T11:24:42.710081,38.408,638,3.119
2025-12-02T11:24:42.785826,38.484,642,3.138
2025-12-02T11:24:42.868105,38.566,641,3.133
2025-12-02T11:24:42.957296,38.655,641,3.133
2025-12-02T11:24:43.043838,38.742,641,3.133
2025-12-02T11:24:43.122511,38.821,642,3.142
2025-12-02T11:24:43.201938,38.900,642,3.138
2025-12-02T11:24:43.277842,38.976,642,3.138
2025-12-02T11:24:43.351826,39.050,643,3.147
2025-12-02T11:24:43.381985,39.080,645,3.152
2025-12-02T11:24:43.429494,39.128,646,3.157
